isbn13,title,subtitle,authors,categories,description,published_year,average_rating,ratings_count
9780451221254,"Bright Lights, Big Ass","A Self-indulgent, Surly Ex-sorority Girl's Guide to why it Often Sucks in the City, Or, Who are These Idiots and why Do They All Live Next Door to Me?",Jen Lancaster,Biography & Autobiography,,2007.0,4.06,28477.0
9780312932800,Welcome to Temptation,,Jennifer Crusie,Fiction,"Gossip, blackmail, adultery, murder, vehicular abuse of a corpse, and slightly perverse but excellent sex: all hell breaks loose in Temptation as Sophie and Phin fall deeper and deeper in trouble, and in love.",2004.0,3.95,28454.0
9780060735456,The Lust Lizard of Melancholy Cove,,Christopher Moore,Fiction,,2004.0,3.86,28420.0
9780060584023,Metro Girl,,Janet Evanovich,Fiction,"The pedal will have to go to metal if Barney and Hooker want to be the first to cross the finish line, save Bill, Hooker's boat...and maybe the world.",2005.0,3.62,28414.0
9780156029025,A Drink Before the War,,Dennis Lehane,Fiction,,2003.0,3.95,28386.0
9781400034208,The Razor's Edge,,W. Somerset Maugham,Fiction,,2003.0,4.19,28339.0
9780689861130,"Moo, Baa, la la La!",,Sandra Boynton,Animal sounds,"Children will love joining in and imitating the animal noises and sounds in this big, bold board book format, illustrated with Sandra Boynton's seriously silly signature animals.",2004.0,4.2,28261.0
9780679847595,Ballet Shoes,,Noel Streatfeild,Juvenile Fiction,"In a classic children's story, three unsinkable orphans, believing that they are destined for greatness, set out to make their marks in the world of show business. Reprint.",1993.0,4.07,28222.0
9780393327656,"The End of Faith: Religion, Terror, and the Future of Reason",,Sam Harris,Philosophy,,2005.0,3.94,28188.0
9780440235163,The Smoke Jumper,,Nicholas Evans,Fiction,"A woman must choose between two men, best friends, that both love her, in a poignant story of love, loyalty, honor, and guilt set against the perilous backdrop of wilderness firefighting.",2002.0,4.06,28164.0
9780440229124,The Cay,,Theodore Taylor,Juvenile Fiction,"Follows the adventures, joys, and heartaches of a privileged and prejudiced Dutch boy stranded on a remote tropical island with a kindly and wise West Indian, following an enemy attack on a boat leaving Curacao.",2003.0,3.75,28138.0
9780345443601,A Stroke of Midnight,A Novel,Laurell K. Hamilton,Fiction,"Heir to the throne of Faerie, Private Investigator Meredith Gentry faces unforeseen enemies and must summon magical powers to battle the evil that threatens to devour her.",2006.0,4.07,28124.0
9780143039945,Gravity's Rainbow,,Thomas Pynchon,Fiction,"Tyrone Slothrop, a GI in London in 1944, is under suspicion by his superiors and soon on the run from enemies through Germany.",1973.0,4.02,28034.0
9780618249060,Silent Spring,,Rachel Carson,Nature,Discusses the reckless annihilation of fish and birds by the use of pesticides and warns of the possible genetic effects on humans.,2002.0,3.97,28033.0
9780553802023,The Universe in a Nutshell,,Stephen W. Hawking;STEPHEN W AUTOR HAWKING,Science,"The author explores recent scientific breakthroughs in the fields of supergravity, supersymmetry, quantum theory, superstring theory, and p-branes as he searches for the Theory of Everything that lies at the heart of the cosmos.",2001.0,4.15,27792.0
9781573226882,Fever Pitch,,Nick Hornby,Biography & Autobiography,An autobiographical memoir by a humorous British author and obsessed soccer fan captures the intensity of a sports fan who measures his life in seasons rather than years,1998.0,3.73,27781.0
9780140443332,The Oresteia,,Aeschylus,Drama,"A trilogy of plays dramatizes the murder of Agamemnon by his wife, Clytaemnestra, the revenge of her son, Orestes, and his judgement by the court of Athena",1984.0,4.01,27759.0
9780060595180,The Doors of Perception and Heaven and Hell,,Aldous Huxley,Philosophy,,2004.0,3.94,27716.0
9780684826806,Survival In Auschwitz,,Primo Levi,Biography & Autobiography,The author describes his twenty month ordeal in the Nazi death camp.,1996.0,4.31,27701.0
9780156421171,Homage to Catalonia,,George Orwell,History,Presents the British novelist's firsthand report on the Spanish Civil War based on his experiences fighting against the Fascists,1952.0,4.15,27619.0
9780345481290,Throne of Jade,,Naomi Novik,Fiction,,2006.0,3.9,27547.0
9780689860065,Dragondrums,,Anne McCaffrey,Juvenile Fiction,"Award-winning fantasy author Anne McCaffrey returns with her bestselling Harper Hall Trilogy, wonder-filled imaginative classics now available in digest format.",2003.0,4.06,27535.0
9780440182931,Suffer the Children,,John Saul,Fiction,"100 years after a young girl's murder, children are again disappearing from Port Arbello.",1989.0,3.91,27480.0
9780099271499,Blood and Gold,The Vampire Marius,Anne Rice,Fiction,,2002.0,3.89,27476.0
9780060012342,The Amazing Maurice and His Educated Rodents,,Terry Pratchett,Juvenile Fiction,They'd have been really amazed if they'd ever found out that the rats and the piper met up with a cat somewhere outside of town and solemnly counted out the money.,2001.0,4.05,27463.0
9780143037491,The Social Contract,,Jean-Jacques Rousseau;Maurice Cranston,Philosophy,,2004.0,3.76,27463.0
9780609602195,The Barefoot Contessa Cookbook,Secrets from the Legendary Specialty Food Store for Simple Food and Party Platters You Can Make at Home,Ina Garten,Cooking,"Presents a collection of recipes for appetizers, entrees, desserts, and accompaniments",1999.0,4.15,27422.0
9780582418172,The Body,,Stephen King;Robin Waterfield,Friendship in adolescence,"In 1960s America, four young boys go on a journey to search for the body of a boy killed by a train.",1999.0,4.26,27417.0
9780060891565,Eaters of the Dead,,Michael Crichton,Fiction,"An ambassador of the tenth-century Caliph of Bagdad is carried off by the Norsemen to endure, for three years, the harshness of their way of life and the creatures that terrorize them.",2006.0,3.66,27412.0
9780439827607,The Harry Potter Collection,The First Six Spellbinding Adventures at Hogwarts,J. K. Rowling,Juvenile Fiction,,2005.0,4.73,27410.0
9780689840333,Silver on the Tree,,Susan Cooper,Juvenile Fiction,,2000.0,4.15,27396.0
9780060885458,The First Four Years,,Laura Ingalls Wilder,Juvenile Fiction,"During their first four years of marriage, Laura and Almanzo Wilder have a child and fight a losing battle in their attempts to succeed at farming on the South Dakota prairie. Reissue.",2007.0,3.88,27390.0
9780385333764,King Rat,,James Clavell,Fiction,,1999.0,4.13,27166.0
9781841954318,The Crimson Petal and the White,,Michel Faber,London (England),,2003.0,3.88,27143.0
9780679882817,Dr. Seuss's ABC,An Amazing Alphabet Book!,Dr. Seuss,Juvenile Fiction,"Pictures illustrate things that begin with each letter of the alphabet, including Aunt Annie's alligator and a yawning yellow yak",1996.0,4.08,27135.0
9780552998765,Tales of the City,,Armistead Maupin,City and town life,,2000.0,4.04,27034.0
9780060735449,Island of the Sequined Love Nun,,Christopher Moore,Fiction,"Our bumbling hero is Tucker Case, a hopeless geek trapped in a cool guy's body, who makes a living as a pilot for the Mary Jean Cosmetics Corporation.",2004.0,3.79,26949.0
9780446616416,Kitty and the Midnight Hour,,Carrie Vaughn,Fiction,Kitty Norville is a midnight-shift DJ for a Denver radio station-and a werewolf in the closet.,2005.0,3.66,26939.0
9780743431019,Songs of the Humpback Whale,A Novel,Jodi Picoult,Fiction,"Back in print by popular demand, Picoult's acclaimed debut novel treats fans old and new to a poignant story of family, friendship and love.",2001.0,3.2,26836.0
9781841957173,The Penelopiad,,Margaret Atwood,Fiction,A look at the Odyssey from Penelope's point of view.,2005.0,3.69,26779.0
9780861661411,From Hell,Being a Melodrama in Sixteen Parts,Alan Moore;Eddie Campbell;Pete Mullins,"Detective and mystery comic books, strips, etc","Following the huge success of From Hell, Knockabout presents a stunning volume comprising a new story by Alan Moore, Snakes and Ladders, based on a performance given on Red Lion Square in Holborn.",2006.0,4.16,26681.0
9780380715435,The Mother Tongue,,Bill Bryson,Language Arts & Disciplines,,1991.0,3.94,26672.0
9780743474160,Paradise,,Judith McNaught,Fiction,"Faced paced romantic novel, Corporate raider Matthew Farrell comes a long way from a kid working the steel mills.",2003.0,4.32,26661.0
9780822219002,Franz Kafka's The Castle,,David Fishelson;Aaron Leichter,Drama,"THE STORY: Cited as one of the 100 greatest works of fiction of all time by a panel of international writers in 2002, THE CASTLE remains Kafka's most magical novel (New York Times).",2001.0,4.07,26629.0
9780345350800,The Best of H.P. Lovecraft,Bloodcurdling Tales of Horror and the Macabre,H. P. Lovecraft,Fiction,"Offers sixteen Lovecraft tales of horror, including ""The Shadow Out of Time.""",1982.0,4.31,26613.0
9780143037231,The Big Over Easy,A Nursery Crime,Jasper Fforde,Fiction,,2006.0,3.93,26532.0
9780060989156,The Dirt,Confessions of the World's Most Notorious Rock Band,Tommy Lee;Vince Neil;Nikki Sixx;Mick Mars,Biography & Autobiography,,2002.0,4.16,26377.0
9780330340328,The Reality Dysfunction,,Peter F. Hamilton,English fiction,"An extinct race which inhabited the galaxy aeons ago called it ""The Reality Dysfunction."" It is the nightmare which has prowled beside us since the beginning of history.",1997.0,4.14,26269.0
9780553381009,Stories,,Anton Pavlovich Chekhov,Fiction,"An anthology of short fiction by the great Russian writer encompasses thirty of his finest tales, including ""The Huntsman,"" ""The Boring Story,"" ""The Lady with the Little Dog,"" ""Ward No.",2000.0,4.35,26267.0
9780345464019,Saving Fish from Drowning,,Amy Tan,Fiction,,2006.0,3.43,26172.0
9780099446729,Blackwood Farm,,Anne Rice,Horror,,2003.0,3.86,26145.0
9780486431680,Hunger,,Knut Hamsun;George Egerton,Biography & Autobiography,"A modern classic about a penniless, unemployed young writer, this powerful, autobiographical novel paints an unforgettable portrait of a man driven to the edge of self-destruction by forces beyond his control.",2003.0,4.06,26016.0
9780140389661,"That was Then, this is Now",,S. E. Hinton,Juvenile Fiction,HINTON/THAT WAS THEN THIS IS NOW,2008.0,3.91,25827.0
9780312315733,Little Children,A Novel,Tom Perrotta,Fiction,,2004.0,3.62,25811.0
9780316905749,Vampire Mountain,,Darren Shan,Juvenile Fiction,Now in paperback--the gut-wrenching first book in The Vampire Mountain trilogy.,2004.0,4.17,25759.0
9781857983418,"Flow My Tears, the Policeman Said",,Philip K. Dick,Identity (Psychology),,2001.0,3.93,25740.0
9780743243780,Teacher Man,A Memoir,Frank McCourt,Biography & Autobiography,,2006.0,3.75,25726.0
9780765351548,Debt of Bones,,Terry Goodkind,Fiction,,2004.0,3.86,25701.0
9780007113804,Murder in Mesopotamia,,Agatha Christie,Detective and mystery stories,"It was clear to Amy Leatheran that something sinister was going on at the Hassanieh dig in Iraq; something associated with the presence of 'Lovely Louise', wife of celebrated archaeologist Dr Leidner.",2001.0,3.89,25692.0
9780142300701,A Year Down Yonder,,,Juvenile Fiction,"During the recession of 1937, fifteen-year-old Mary Alice is sent to live with her feisty, larger-than-life grandmother in rural Illinois and comes to a better understanding of this fearsome woman.",2002.0,4.11,25534.0
9780446576987,The Book of the Dead,,Douglas J. Preston;Lincoln Child,Fiction,,2006.0,4.14,25505.0
9780743219570,Cover Her Face,An Adam Dalgliesh Mystery,P.D. James,Fiction,"Coolly brilliant policeman Adam Dalgliesh of Scotland Yard must find her killer among a houseful of suspects, most of whom had very good reason to wish her ill.",2001.0,3.94,25497.0
9780142501528,Salamandastron,,Brian Jacques;Gary Chalk,Juvenile Fiction,"Urthstripe the Strong, a wise old badger, leads the animals of the great fortress of Salamandastron and Redwall Abbey against the weasel Ferahgo the Assassin and his corps of vermin.",2003.0,4.06,25484.0
9780446354738,Nothing Lasts Forever,,Sidney Sheldon,Fiction,,1995.0,3.83,25396.0
9781400033546,You Shall Know Our Velocity!,,Dave Eggers,Fiction,,2003.0,3.63,25360.0
9780743243803,The Partly Cloudy Patriot,,Sarah Vowell,History,"The author shares her perspective on such topics as the 2000 election, present-day civil rights activists, and the relationship between the United States and Canada.",2003.0,3.88,25289.0
9780394757681,The Long Goodbye,,Raymond Chandler,Fiction,An encounter with a drunk brings both adventure and trouble to a cynical middle-aged private detective,1992.0,4.22,25244.0
9780399142789,Conversations with God,An Uncommon Dialogue,Neale Donald Walsch,"Body, Mind & Spirit",Presents God's answers to the author's questions concerning everyday life and how man should respond to opportunities and challenges,1996.0,4.17,25242.0
9780446612760,Still Life with Crows,,Douglas Preston;Lincoln Child,Fiction,,2004.0,4.19,25211.0
9781582404875,Safety Behind Bars,,Robert Kirkman;Charlie Adlard;Cliff Rathburn,Comics & Graphic Novels,,2005.0,4.31,25132.0
9780486414249,Politics,,Aristotle;Benjamin Jowett;H. W. C. Davis,Political Science,"Presents a English language translation of Aristotle's book about the nature of the state, constitutions, revolutions, democracy, and oligarchy.",2000.0,3.93,25018.0
9780425161296,Hocus Pocus,,Kurt Vonnegut,Fiction,"Tarkington College, a small, exclusive college in upstate New York, is turned upside down when ten thousand prisoners from the maximum security prison across Lake Mohiga break out and head for the college",1997.0,3.82,24973.0
9780007119356,Appointment with Death,,Agatha Christie,Detective and mystery stories,,2001.0,3.86,24859.0
9780345463159,The Fourth Hand,,John Irving,Fiction,"When a New York journalist suffers a horrible accident--his left hand eaten by a lion while reporting on a story from India--witnessed by millions on television, viewers rally to help him.",2003.0,3.31,24758.0
